username_length,num_followers,num_following,posts_count,is_private,has_profile_pic,bio_length,avg_likes,avg_comments,account_age_days,follower_following_ratio,is_verified,engagement_rate,growth_score,username_suspicious_score,label
7,12,2,0,0,0,16,4,2,68,4.333,0,0.5,0.2,0.59,1
5,18160,32,389,1,1,104,0,0,620,550.333,0,0.0,32.62,0.33,0
12,8,4,8,1,0,43,2,2,56,1.8,0,0.5,0.15,0.92,1
9,56719941,40,746455,0,1,238,7995905,115850,1622,1383413.22,1,0.143,36705.95,0.6,0
7,1,4,5,1,0,47,2,1,12,0.4,0,3.0,0.1,0.62,1
5,14,13,3,0,0,47,3,1,51,1.071,0,0.2857,0.24,0.57,1
15,17,1,5,0,1,1,0,1,49,9.0,0,0.0588,0.42,1.0,1
19,12,23,1,0,0,26,3,1,55,0.542,0,0.3333,0.19,1.0,1
12,521291,2652,48,0,1,157,29559,647,1176,196.492,0,0.0579,456.31,0.8,0
7,2869,45,45,1,1,54,0,0,871,62.391,0,0.0,3.38,0.47,0
16,11168,276,17,1,0,143,0,0,885,40.321,0,0.0,12.9,1.0,0
15,17,15,7,0,1,5,5,1,52,1.125,0,0.3529,0.34,1.0,1
9,24658,202,373,1,0,50,0,0,864,121.473,0,0.0,24.36,0.6,0
18,9487,1292,80,0,1,101,1529,26,1298,7.338,0,0.1639,7.24,1.0,0
5,18,19,0,1,1,13,1,1,75,0.95,0,0.1111,0.2,0.57,1
7,583915,2225,159,0,1,196,90833,1155,389,262.316,0,0.1575,1672.73,0.47,0
18,77153895,14,361940,0,1,160,1969319,29881,3229,5143593.067,1,0.0259,24151.48,1.0,0
15,486,107,453,1,0,39,0,0,412,4.509,0,0.0,1.13,1.0,0
16,515776,1979,221,0,1,105,90760,3885,3238,260.493,0,0.1835,179.96,1.0,0
14,10980,197,4,1,0,65,0,0,708,55.46,0,0.0,17.55,0.93,0
10,3,20,0,1,0,44,5,0,39,0.19,0,1.6667,0.07,0.86,1
15,16301,74,376,1,1,132,0,0,1863,217.36,0,0.0,10.27,1.0,0
12,6,13,4,0,1,48,2,2,12,0.5,0,0.6667,0.53,1.0,1
13,912977,456,88,0,1,185,150400,2243,1789,1997.764,0,0.1672,449.47,0.87,0
5,262318677,28,670719,0,1,194,6446594,80213,2156,9045471.655,1,0.0249,108918.02,0.33,0
14,9,12,3,0,0,1,5,0,52,0.769,0,0.5556,0.19,1.0,1
18,9,12,10,1,0,38,5,1,57,0.769,0,0.6667,0.14,1.0,1
6,11,1,5,0,1,4,1,0,61,6.0,0,0.0909,0.2,0.57,1
13,21763,162,319,1,0,141,0,0,160,133.521,0,0.0,114.1,0.87,0
10,179653,2513,177,0,1,171,21091,451,1868,71.461,0,0.1199,101.7,0.67,0
17,816689,1156,101,0,1,49,57836,1736,3433,705.869,0,0.0729,269.79,1.0,0
6,18,23,2,1,0,22,3,2,92,0.792,0,0.2778,0.22,0.59,1
20,19,15,9,1,0,31,1,1,83,1.25,0,0.1053,0.21,1.0,1
17,176936358,43,749015,0,1,71,14267592,108267,1814,4021280.886,1,0.0812,116695.52,1.0,0
19,4,24,2,0,1,35,0,2,90,0.2,0,0.5,0.04,1.0,1
8,202512,2104,85,0,1,88,18522,389,643,96.206,0,0.0934,276.99,0.53,0
16,651,46,29,1,1,78,0,0,1700,13.872,0,0.0,0.37,1.0,0
5,103243,2249,36,0,1,101,4470,65,3535,45.886,0,0.0439,24.34,0.33,0
10,9,28,7,0,0,42,4,2,10,0.345,0,0.6667,1.01,0.79,1
16,8463086,95,730317,0,1,188,581225,9377,1432,88157.156,1,0.0698,6276.21,1.0,0
8,1,26,10,0,0,0,2,1,19,0.074,0,3.0,0.05,0.73,1
18,1846,199,126,1,0,129,0,0,2208,9.235,0,0.0,0.91,1.0,0
3,15829,191,435,1,1,113,0,0,447,82.448,0,0.0,29.06,0.2,0
3,3159,59,281,1,0,45,0,0,1143,52.667,0,0.0,3.11,0.2,0
18,16,23,10,1,0,9,5,2,86,0.708,0,0.4375,0.17,1.0,1
4,3606,134,276,1,1,107,0,0,2369,26.719,0,0.0,1.67,0.27,0
20,10,13,0,0,0,31,4,2,73,0.786,0,0.6,0.15,1.0,1
7,20,4,8,0,0,2,5,2,32,4.2,0,0.35,0.67,0.76,1
9,666260,1144,83,0,1,56,15438,391,3421,581.887,0,0.0238,186.53,0.6,0
15,429835,1954,246,0,1,103,41009,1884,3561,219.865,0,0.0998,118.4,1.0,0
13,18,30,7,0,0,21,1,0,58,0.613,0,0.0556,0.32,1.0,1
10,13,1,0,1,0,16,3,0,16,7.0,0,0.2308,0.83,0.93,1
11,842416,806,66,0,1,198,52601,1915,1054,1043.887,0,0.0647,663.61,0.73,0
7,2,0,10,1,1,13,4,0,98,3.0,0,2.0,0.02,0.73,1
20,13,16,4,1,1,29,5,0,15,0.824,0,0.3846,0.83,1.0,1
19,18,10,4,0,0,4,3,1,90,1.727,0,0.2222,0.19,1.0,1
7,29622,79,312,1,0,147,0,0,968,370.288,0,0.0,33.88,0.47,0
16,5,24,2,1,1,50,3,2,84,0.24,0,1.0,0.06,1.0,1
17,408546,95,165,0,1,28,5439,251,2942,4255.698,0,0.0139,164.57,1.0,0
7,160368989,82,666159,0,1,209,8860250,173347,2094,1932156.506,1,0.0563,74739.69,0.47,0
16,4,27,6,1,1,15,3,0,84,0.179,0,0.75,0.04,1.0,1
16,11,2,7,0,0,19,3,1,60,4.0,0,0.3636,0.16,1.0,1
11,3,9,10,1,1,32,0,0,68,0.4,0,0.0,0.04,0.88,1
11,776159,2253,118,0,1,72,86942,3036,2538,344.348,0,0.1159,366.04,0.73,0
17,200360,349,230,0,1,90,35749,1779,2207,572.46,0,0.1873,78.15,1.0,0
17,15655,137,440,1,0,113,0,0,583,113.449,0,0.0,29.31,1.0,0
15,64634887,43,967157,0,1,166,6044310,36463,2349,1468974.727,1,0.0941,23467.92,1.0,0
15,7,2,7,1,0,39,2,2,77,2.667,0,0.5714,0.07,1.0,1
14,14,25,3,1,1,47,0,0,51,0.577,0,0.0,0.25,1.0,1
7,1,3,8,0,1,30,2,0,41,0.5,0,2.0,0.03,0.63,1
6,18,14,4,1,1,17,1,2,31,1.267,0,0.1667,0.56,0.6,1
14,23694236,79,713450,0,1,206,631061,12385,2413,296177.963,1,0.0272,10977.7,0.93,0
19,92129150,77,686509,0,1,132,6918746,80481,1675,1181142.962,1,0.076,54412.55,1.0,0
5,3,5,9,1,1,22,1,0,87,0.667,0,0.3333,0.04,0.52,1
5,6263142,13,77805,0,1,137,211786,2251,3798,447367.357,1,0.0342,1680.1,0.33,0
3,989783,171,236,0,1,57,143456,4403,3454,5754.558,0,0.1494,237.22,0.2,0
17,2679,52,380,1,0,102,0,0,981,50.566,0,0.0,2.24,1.0,0
14,704593,2371,186,0,1,106,12988,199,648,297.046,0,0.0187,1000.39,0.93,0
13,17,0,5,0,1,2,2,1,41,18.0,0,0.1765,0.37,1.0,1
11,14,23,0,0,0,22,0,1,20,0.625,0,0.0714,0.73,0.92,1
5,19,21,10,0,1,36,4,0,56,0.909,0,0.2105,0.35,0.57,1
20,16,16,4,1,0,24,5,1,41,1.0,0,0.375,0.35,1.0,1
12,10,14,2,0,1,34,2,0,57,0.733,0,0.2,0.21,1.0,1
18,4044,215,196,1,0,77,0,0,2721,18.727,0,0.0,1.5,1.0,0
14,13,15,3,1,1,20,4,0,95,0.875,0,0.3077,0.13,1.0,1
16,14,0,10,0,1,31,0,2,58,15.0,0,0.1429,0.22,1.0,1
20,2809337,1,742412,0,1,186,77879,442,1023,1404669.0,1,0.0279,2517.84,1.0,0
20,1057683,53,523867,0,1,84,157995,2802,2917,19586.741,1,0.152,394.58,1.0,0
3,144695,530,83,0,1,116,20364,549,3302,272.497,0,0.1445,36.0,0.2,0
12,196334,1366,126,0,1,61,24012,726,1916,143.625,0,0.126,93.67,0.8,0
15,13,30,1,0,0,0,5,1,27,0.452,0,0.4615,0.56,1.0,1
13,10804,188,96,1,0,17,0,0,2149,57.169,0,0.0,4.39,0.87,0
19,12,17,7,1,1,40,2,2,100,0.722,0,0.3333,0.13,1.0,1
16,7312,129,63,1,0,145,0,0,941,56.254,0,0.0,6.47,1.0,0
13,26596,229,193,1,1,35,0,0,444,115.639,0,0.0,60.79,0.87,0
16,28438,134,369,1,0,70,0,0,1453,210.659,0,0.0,16.69,1.0,0
13,16,21,4,1,0,47,3,1,73,0.773,0,0.25,0.23,1.0,1
8,17,26,1,1,0,35,1,1,28,0.667,0,0.1176,0.67,0.75,1
10,2,28,0,0,1,43,5,2,93,0.103,0,3.5,0.02,0.79,1
7,110431230,44,510512,0,1,173,14820320,75568,4412,2454027.356,1,0.1349,24428.02,0.47,0
10,2,9,2,0,1,46,0,1,65,0.3,0,0.5,0.03,0.84,1
3,22964,255,404,1,1,104,0,0,1190,89.707,0,0.0,22.93,0.2,0
14,564280,2379,117,0,1,199,73904,2755,2077,237.093,0,0.1359,248.72,0.93,0
7,17615,95,320,1,0,68,0,0,604,183.5,0,0.0,24.02,0.47,0
14,20,11,8,0,1,13,2,1,46,1.75,0,0.15,0.52,1.0,1
19,7,19,7,0,0,39,5,2,87,0.4,0,1.0,0.08,1.0,1
14,235103,1237,138,0,1,119,4290,192,3180,189.906,0,0.0191,87.78,0.93,0
8,16,6,10,0,0,49,4,0,47,2.429,0,0.25,0.33,0.76,1
17,11,26,7,1,0,46,3,1,65,0.444,0,0.3636,0.17,1.0,1
7,954207,1732,210,0,1,60,104589,3046,753,550.611,0,0.1128,1048.62,0.47,0
9,408123,2346,178,0,1,65,3171,86,2532,173.892,0,0.008,150.15,0.6,0
12,363825,2852,190,0,1,110,18576,912,2860,127.524,0,0.0536,127.28,0.8,0
18,927169,877,54,0,1,162,40937,1257,3767,1056.002,0,0.0455,200.42,1.0,0
8,7,30,3,0,0,23,3,2,13,0.258,0,0.7143,0.47,0.66,1
14,2,20,3,1,0,20,5,1,41,0.143,0,3.0,0.05,1.0,1
7,15,27,7,1,0,50,2,2,16,0.571,0,0.2667,0.97,0.6,1
6,44407556,45,444155,0,1,155,3347594,53347,3558,965381.674,1,0.0766,10287.44,0.4,0
20,5,8,2,1,1,42,5,2,32,0.667,0,1.4,0.14,1.0,1
5,237780,1309,74,0,1,73,20885,846,833,181.512,0,0.0914,241.12,0.33,0
12,2,7,7,1,0,6,0,1,71,0.375,0,0.5,0.03,1.0,1
15,26903372,73,310245,0,1,229,1381012,27163,3496,363559.095,1,0.0523,7001.28,1.0,0
17,955969,2323,241,0,1,30,183944,6406,304,411.347,0,0.1991,3337.16,1.0,0
6,9780,254,447,1,1,145,0,0,1261,38.357,0,0.0,8.79,0.4,0
5,17367,54,185,1,1,88,0,0,2504,315.782,0,0.0,6.27,0.33,0
20,16,19,10,0,1,15,3,2,66,0.85,0,0.3125,0.23,1.0,1
8,1,21,4,1,0,25,3,1,28,0.091,0,4.0,0.03,0.67,1
19,252330017,81,934885,0,1,167,27509828,317251,3805,3077195.341,1,0.1103,78662.61,1.0,0
14,0,23,10,1,1,35,3,0,24,0.042,0,0.0,0.0,1.0,1
14,195145,1515,135,0,1,38,15130,623,1181,128.724,0,0.0807,140.27,0.93,0
4,820739,2920,130,0,1,144,58974,788,1040,280.979,0,0.0728,677.13,0.27,0
3,7737,250,319,1,0,148,0,0,1232,30.829,0,0.0,7.42,0.2,0
13,9,20,2,0,1,12,0,0,88,0.476,0,0.0,0.11,1.0,1
14,135915,2219,154,0,1,107,22071,983,3268,61.223,0,0.1696,39.42,0.93,0
4,28182,94,19,1,1,72,0,0,91,296.663,0,0.0,285.14,0.27,0
15,64238323,4,957591,0,1,94,4400575,77292,948,12847664.8,1,0.0697,75567.05,1.0,0
9,11,26,3,0,1,35,2,1,43,0.444,0,0.2727,0.22,0.87,1
9,433530,524,296,0,1,30,14627,224,1251,825.773,0,0.0343,374.47,0.6,0
9,20853764,77,443693,0,1,104,2920525,47689,3625,267355.962,1,0.1423,6242.78,0.6,0
10,11,27,9,1,0,45,2,2,37,0.429,0,0.3636,0.25,0.82,1
7,364053,1231,66,0,1,22,34924,559,2343,295.498,0,0.0975,184.38,0.47,0
14,568002,979,215,0,1,52,25889,679,3741,579.595,0,0.0468,175.13,0.93,0
18,15,26,10,0,1,0,4,1,41,0.593,0,0.3333,0.33,1.0,1
15,10,10,0,0,0,42,2,2,17,1.0,0,0.4,0.7,1.0,1
17,477252,2995,290,0,1,94,6528,152,2506,159.297,0,0.014,183.38,1.0,0
3,4212269,9,464657,0,1,190,99861,1476,3014,421227.0,1,0.0241,1659.75,0.2,0
16,805094,2709,76,0,1,172,128465,2925,3108,297.083,0,0.1632,256.8,1.0,0
11,0,27,9,0,0,27,4,1,73,0.036,0,0.0,0.0,0.89,1
9,24758750,32,360858,0,1,55,1674843,17194,3583,750265.182,1,0.0683,7122.49,0.6,0
17,16311,164,352,1,1,93,0,0,606,98.861,0,0.0,23.98,1.0,0
8,287350,2043,234,0,1,77,17601,822,3926,140.583,0,0.0641,87.5,0.53,0
20,4,13,8,0,0,23,4,1,24,0.357,0,1.25,0.15,1.0,1
17,8,29,4,0,0,22,2,1,28,0.3,0,0.375,0.31,1.0,1
11,414707,2910,72,0,1,55,73098,1347,3269,142.462,0,0.1795,127.11,0.73,0
16,77349,2042,49,0,1,73,6046,136,3115,37.861,0,0.0799,28.89,1.0,0
9,18316853,53,569461,0,1,187,1217674,12470,4418,339201.0,1,0.0672,4416.83,0.6,0
18,1,1,7,1,1,22,3,2,23,1.0,0,5.0,0.04,1.0,1
11,3,19,4,0,1,48,5,2,55,0.2,0,2.3333,0.06,0.85,1
6,14293,183,70,1,1,61,0,0,2980,77.685,0,0.0,4.58,0.4,0
16,974316,1009,269,0,1,47,151938,7317,2024,964.67,0,0.1635,462.27,1.0,0
14,35718905,72,104838,0,1,68,3045708,38340,1342,489300.082,1,0.0863,30671.03,0.93,0
12,10624,134,171,1,1,147,0,0,2650,78.704,0,0.0,3.86,0.8,0
11,18178,147,51,1,0,125,0,0,1682,122.831,0,0.0,11.95,0.73,0
3,21871,269,63,1,1,74,0,0,202,81.007,0,0.0,119.06,0.2,0
13,730339,1641,78,0,1,105,142937,5239,1018,444.787,0,0.2029,593.31,0.87,0
18,11027,291,160,1,0,40,0,0,1936,37.767,0,0.0,5.6,1.0,0
11,6190070,13,95967,0,1,51,879079,10259,3918,442147.929,1,0.1437,1328.53,0.73,0
10,2,14,0,0,1,21,1,0,11,0.2,0,0.5,0.18,0.79,1
10,260217,1052,141,0,1,66,12887,498,3125,247.121,0,0.0514,72.53,0.67,0
16,648722,2338,80,0,1,37,82366,3703,2097,277.351,0,0.1327,317.91,1.0,0
7,20,5,1,1,0,49,0,1,40,3.5,0,0.05,0.54,0.68,1
16,16523,77,213,1,0,95,0,0,242,211.846,0,0.0,61.54,1.0,0
8,4,12,10,1,0,24,2,0,90,0.385,0,0.5,0.05,0.68,1
15,869712,1341,240,0,1,98,133696,1367,2042,648.072,0,0.1553,500.87,1.0,0
13,14,15,0,1,1,4,4,0,30,0.938,0,0.2857,0.54,0.99,1
11,839017,2561,149,0,1,92,71749,3166,2956,327.486,0,0.0893,247.78,0.73,0
19,16,13,10,1,1,47,4,2,64,1.214,0,0.375,0.2,1.0,1
4,436198,431,259,0,1,105,77391,1516,906,1009.72,0,0.1809,501.47,0.27,0
13,8,16,7,1,0,14,2,0,14,0.529,0,0.25,0.59,1.0,1
6,29284,110,144,1,0,64,0,0,2928,263.829,0,0.0,10.48,0.4,0
14,7527,275,175,1,1,68,0,0,1811,27.275,0,0.0,4.48,0.93,0
15,287221,2891,58,0,1,171,28554,1021,1041,99.316,0,0.103,268.59,1.0,0
8,2065,145,214,1,0,32,0,0,2407,14.151,0,0.0,1.02,0.53,0
17,1,1,3,1,1,8,5,0,73,1.0,0,5.0,0.01,1.0,1
17,3,6,6,1,1,12,2,2,98,0.571,0,1.3333,0.03,1.0,1
18,8,15,6,1,1,0,5,0,82,0.562,0,0.625,0.1,1.0,1
16,15,8,9,1,0,4,1,2,84,1.778,0,0.2,0.14,1.0,1
11,14327,69,300,1,0,17,0,0,1038,204.686,0,0.0,11.85,0.73,0
12,20,9,8,0,0,43,4,2,20,2.1,0,0.3,1.01,1.0,1
5,18165,64,188,1,0,86,0,0,2892,279.477,0,0.0,6.33,0.33,0
16,19248,157,183,1,0,51,0,0,887,121.829,0,0.0,18.3,1.0,0
20,16,10,5,1,1,36,0,1,61,1.545,0,0.0625,0.3,1.0,1
4,623355,406,180,0,1,139,15649,636,3942,1531.587,0,0.0261,173.66,0.27,0
10,12,6,4,1,1,8,2,0,100,1.857,0,0.1667,0.1,0.89,1
11,19,8,9,1,0,49,5,2,59,2.222,0,0.3684,0.29,0.83,1
20,5,10,5,0,0,37,4,2,75,0.545,0,1.2,0.08,1.0,1
4,17272,268,369,1,0,41,0,0,2279,64.212,0,0.0,7.9,0.27,0
5,677168,1237,159,0,1,86,75454,1201,952,546.986,0,0.1132,759.15,0.33,0
8,5,2,0,1,0,48,1,0,50,2.0,0,0.2,0.09,0.64,1
7,8,1,5,1,1,4,4,1,37,4.5,0,0.625,0.21,0.63,1
5,15,27,9,0,0,37,3,0,73,0.571,0,0.2,0.22,0.61,1
18,13364,67,472,1,0,65,0,0,111,196.544,0,0.0,135.26,1.0,0
11,12,10,6,1,0,9,5,1,16,1.182,0,0.5,0.66,0.89,1
17,400312,101,72,0,1,83,21295,1060,1876,3924.637,0,0.0558,187.71,1.0,0
17,124,59,176,1,1,69,0,0,1852,2.083,0,0.0,0.07,1.0,0
15,12,20,5,0,1,2,0,2,55,0.619,0,0.1667,0.18,1.0,1
7,6076,114,492,1,1,115,0,0,2358,52.843,0,0.0,2.07,0.47,0
17,9,3,9,0,0,39,0,1,20,2.5,0,0.1111,0.49,1.0,1
18,1176295,89,368766,0,1,195,104578,1406,1571,13069.956,1,0.0901,761.37,1.0,0
7,15,29,8,0,1,32,4,0,19,0.533,0,0.2667,0.8,0.71,1
13,343479,2874,293,0,1,127,1815,32,2626,119.471,0,0.0054,110.31,0.87,0
8,10877628,42,755243,0,1,79,842062,10258,1663,252968.116,1,0.0784,6926.25,0.53,0
14,17180,73,162,1,1,33,0,0,2762,232.176,0,0.0,6.7,0.93,0
3,73983,1758,143,0,1,157,6696,288,795,42.06,0,0.0944,76.67,0.2,0
16,6,30,9,1,1,33,5,0,78,0.226,0,0.8333,0.08,1.0,1
11,12875703,57,44413,0,1,236,1697084,17460,2581,221994.897,1,0.1332,5266.95,0.73,0
18,15,3,1,0,0,17,2,1,79,4.0,0,0.2,0.18,1.0,1
9,7,10,6,0,1,11,3,1,34,0.727,0,0.5714,0.22,0.85,1
13,13,22,2,0,1,7,3,0,35,0.609,0,0.2308,0.36,1.0,1
16,870990,2770,95,0,1,62,91399,3895,480,314.324,0,0.1094,1685.86,1.0,0
12,12,14,0,1,0,47,3,1,88,0.867,0,0.3333,0.12,1.0,1
5,5,19,6,1,0,39,0,0,69,0.3,0,0.0,0.08,0.58,1
11,131833714,47,650818,0,1,130,10405325,205821,4474,2746535.729,1,0.0805,29358.26,0.73,0
15,11,21,1,0,1,19,2,2,93,0.545,0,0.3636,0.13,1.0,1
19,12,0,8,0,0,36,0,0,55,13.0,0,0.0,0.25,1.0,1
16,496724,308,19,0,1,134,26322,1257,1815,1607.524,0,0.0555,294.29,1.0,0
13,288315,1143,246,0,1,173,6903,131,3536,252.024,0,0.0244,88.35,0.87,0
12,18,7,1,0,1,38,0,0,65,2.375,0,0.0,0.32,1.0,1
16,24032,241,130,1,1,132,0,0,2327,99.31,0,0.0,11.53,1.0,0
8,17,19,4,1,0,6,4,2,36,0.9,0,0.3529,0.44,0.75,1
15,19651,50,410,1,1,97,0,0,1628,385.333,0,0.0,13.32,1.0,0
5,10,2,10,1,1,45,2,0,12,3.667,0,0.2,0.68,0.45,1
7,14377,161,268,1,0,71,0,0,1431,88.753,0,0.0,9.73,0.47,0
17,603227,1321,113,0,1,148,35416,364,3235,456.3,0,0.0593,159.82,1.0,0
5,13,15,6,0,1,40,4,1,73,0.875,0,0.3846,0.16,0.59,1
8,9,6,8,0,1,35,3,2,90,1.429,0,0.5556,0.1,0.71,1
11,7103655,98,643685,0,1,202,465562,7729,921,71754.101,1,0.0666,8587.78,0.73,0
7,483272,541,74,0,1,101,73380,3339,3830,891.648,0,0.1587,149.69,0.47,0
19,4,12,10,0,0,13,3,0,33,0.385,0,0.75,0.14,1.0,1
6,2,13,4,1,0,22,2,2,65,0.214,0,2.0,0.03,0.57,1
13,12152,41,274,1,1,12,0,0,2395,289.357,0,0.0,5.94,0.87,0
17,9,7,8,0,1,36,2,2,96,1.25,0,0.4444,0.08,1.0,1
8,7729951,85,279947,0,1,229,1090940,16059,3295,89883.163,1,0.1432,2378.0,0.53,0
13,169070,2104,274,0,1,175,15598,237,2968,80.319,0,0.0937,52.2,0.87,0
7,809200,2875,151,0,1,161,18923,537,2394,281.363,0,0.024,291.52,0.47,0
16,11892,167,24,1,1,18,0,0,2818,70.792,0,0.0,3.81,1.0,0
3,592585,2827,171,0,1,162,27028,1011,2494,209.542,0,0.0473,266.07,0.2,0
7,35199761,31,747749,0,1,68,756278,5530,3715,1099992.562,1,0.0216,10383.33,0.47,0
13,14,6,3,1,1,31,0,1,100,2.143,0,0.0714,0.15,0.98,1
16,4,24,10,0,0,23,0,1,61,0.2,0,0.25,0.06,1.0,1
3,5527,104,62,1,0,21,0,0,529,52.648,0,0.0,9.13,0.2,0
16,8151425,40,449113,0,1,93,87028,756,1707,198815.268,1,0.0108,4348.73,1.0,0
7,5,0,9,1,1,41,4,1,81,6.0,0,1.0,0.05,0.74,1
5,13,17,6,1,0,50,4,2,68,0.778,0,0.4615,0.18,0.43,1
9,5,3,7,0,0,18,1,0,30,1.5,0,0.2,0.15,0.78,1
10,126471571,66,438968,0,1,187,13429954,255779,3145,1887635.403,1,0.1082,39831.71,0.67,0
10,270357,486,85,0,1,162,47784,953,1215,555.15,0,0.1803,258.58,0.67,0
9,961426,1539,207,0,1,135,151043,2645,3854,624.303,0,0.1599,227.29,0.6,0
6,17,22,10,0,0,0,0,1,64,0.783,0,0.0588,0.25,0.7,1
17,14288,219,395,1,0,81,0,0,1781,64.95,0,0.0,7.92,1.0,0
6,139364,890,28,0,1,137,808,38,1887,156.414,0,0.0061,79.38,0.4,0
17,291627,851,21,0,1,41,39960,1930,2505,342.286,0,0.1436,138.58,1.0,0
16,1,23,3,1,1,19,3,0,84,0.083,0,3.0,0.01,1.0,1
15,1,4,3,1,0,13,4,2,19,0.4,0,6.0,0.05,1.0,1
18,14270,111,341,1,0,13,0,0,341,127.42,0,0.0,35.09,1.0,0
19,14,14,5,0,1,13,1,1,84,1.0,0,0.1429,0.19,1.0,1
15,14,18,9,1,0,41,2,1,62,0.789,0,0.2143,0.25,1.0,1
4,27850570,72,893830,0,1,174,3352164,61721,3922,381514.671,1,0.1226,5811.39,0.27,0
18,643373,1607,130,0,1,183,69767,3360,1728,400.108,0,0.1137,428.6,1.0,0
16,348406,2298,79,0,1,65,35066,1525,480,151.547,0,0.105,621.24,1.0,0
8,111359,2764,47,0,1,142,1212,29,3730,40.275,0,0.0111,24.83,0.53,0
12,20,16,7,1,0,45,2,1,21,1.235,0,0.15,1.13,1.0,1
11,1,5,1,1,1,22,4,0,51,0.333,0,4.0,0.02,0.96,1
11,23563,126,270,1,0,26,0,0,1687,185.543,0,0.0,12.53,0.73,0
18,29979,39,334,1,0,40,0,0,2224,749.5,0,0.0,11.66,1.0,0
13,19011,226,326,1,1,73,0,0,651,83.753,0,0.0,29.97,0.87,0
11,3,24,0,1,0,15,5,0,63,0.16,0,1.6667,0.04,0.95,1
5,6,12,7,0,0,12,5,1,75,0.538,0,1.0,0.07,0.47,1
7,26361,55,56,1,0,41,0,0,2563,470.75,0,0.0,11.2,0.47,0
7,899796,2386,22,0,1,136,157886,4138,2199,376.957,0,0.1801,456.63,0.47,0
20,4,8,6,1,1,38,3,2,49,0.556,0,1.25,0.1,1.0,1
5,1,7,1,0,1,28,1,0,45,0.25,0,1.0,0.02,0.62,1
8,504200,192,143,0,1,127,41673,1279,1035,2612.44,0,0.0852,410.46,0.53,0
11,0,20,5,1,1,41,5,2,65,0.048,0,0.0,0.0,0.99,1
15,5,6,3,0,1,5,3,1,33,0.857,0,0.8,0.15,1.0,1
8,903218,328,254,0,1,151,48031,1927,597,2745.347,0,0.0553,1718.55,0.53,0
7,5963,139,466,1,0,79,0,0,387,42.6,0,0.0,18.21,0.47,0
5,20,23,4,1,0,23,3,2,16,0.875,0,0.25,1.42,0.47,1
9,14,13,4,0,0,0,1,2,41,1.071,0,0.2143,0.36,0.84,1
13,12289,161,22,0,1,27,456,18,642,75.864,0,0.0386,20.19,0.87,0
10,16,30,3,1,0,38,0,1,63,0.548,0,0.0625,0.22,0.77,1
17,10,28,2,0,0,13,3,1,89,0.379,0,0.4,0.12,1.0,1
10,701399,527,191,0,1,40,102990,2377,3348,1328.409,0,0.1502,210.09,0.67,0
18,771241,434,276,0,1,190,62377,3022,1153,1772.97,0,0.0848,785.61,1.0,0
9,15,17,4,0,0,48,3,1,66,0.889,0,0.2667,0.25,0.74,1
6,20,12,9,1,0,5,5,2,12,1.615,0,0.35,1.68,0.53,1
4,894116,1254,41,0,1,114,4617,149,3990,712.444,0,0.0053,267.0,0.27,0
10,27213,217,322,1,1,15,0,0,1432,124.835,0,0.0,18.95,0.67,0
18,5236918,91,82869,0,1,138,729823,10830,3861,56923.033,1,0.1414,1201.19,1.0,0
15,27038,92,200,1,1,19,0,0,1624,290.742,0,0.0,16.99,1.0,0
19,1389674,74,499949,0,1,178,192767,2499,1032,18529.0,1,0.1405,1120.42,1.0,0
6,5001195,23,599167,0,1,83,735666,11248,4134,208383.167,1,0.1493,1316.63,0.4,0
9,13,0,6,1,1,36,3,1,78,14.0,0,0.3077,0.17,0.73,1
20,11,24,5,1,0,29,2,2,38,0.48,0,0.3636,0.33,1.0,1
7,14,6,8,1,1,14,3,0,21,2.143,0,0.2143,0.54,0.62,1
13,18,11,3,1,1,28,0,0,68,1.583,0,0.0,0.26,1.0,1
11,308487,825,216,0,1,65,33398,993,2733,373.472,0,0.1115,109.88,0.73,0
16,12,7,10,0,0,47,5,1,31,1.625,0,0.5,0.41,1.0,1
5,6189461,91,930547,0,1,244,484713,6357,3329,67276.761,1,0.0793,1662.0,0.33,0
12,940,218,293,1,1,50,0,0,668,4.297,0,0.0,1.19,0.8,0
9,1,9,3,1,1,5,3,1,88,0.2,0,4.0,0.01,0.72,1
9,2,20,8,1,1,27,0,1,67,0.143,0,0.5,0.03,0.72,1
15,412623,261,229,0,1,52,80702,1367,2906,1574.901,0,0.1989,164.95,1.0,0
7,4067497,70,151669,0,1,148,149217,2087,3856,57288.704,1,0.0372,1208.45,0.47,0
8,0,13,2,1,0,43,5,1,84,0.071,0,0.0,0.0,0.71,1
13,12,21,10,1,1,43,5,2,88,0.591,0,0.5833,0.12,1.0,1
7,5,19,10,1,0,23,5,2,14,0.3,0,1.4,0.38,0.76,1
7,12,1,3,1,1,32,0,2,67,6.5,0,0.1667,0.18,0.61,1
4,69820518,56,656913,0,1,82,1981422,34828,917,1224921.386,1,0.0289,81121.21,0.27,0
13,29312,34,53,1,0,38,0,0,2224,837.514,0,0.0,11.93,0.87,0
7,7,24,7,0,0,13,2,2,19,0.32,0,0.5714,0.42,0.61,1
14,26169,167,261,1,1,68,0,0,1367,155.774,0,0.0,20.38,0.93,0
17,15,12,1,0,0,29,0,0,13,1.231,0,0.0,1.22,1.0,1
18,23667728,62,161051,0,1,63,1432277,16348,2006,375678.238,1,0.0612,10381.12,1.0,0
16,7,15,10,0,1,10,5,1,86,0.5,0,0.8571,0.08,1.0,1
